CustomerID,ProductID,Quantity,Price,PaymentMethod,StoreLocation,ProductCategory,DiscountApplied(%),TotalAmount,TransactionDay
795656,A,3,36.41537469,Credit Card,"580 Karen Parkway
Susanbury, ID 49499",Clothing,0.863774913,108.3024835,294
339482,B,3,20.2987796,PayPal,"PSC 5669, Box 2093
APO AE 56470",Books,11.0081822,54.19275888,340
200487,B,4,19.19808046,Credit Card,"903 Matthews Squares
West Sherry, VI 41700",Home Decor,9.741210939,69.31181978,212
5440,C,8,31.33140661,PayPal,"797 Lauren Mission
Nicholechester, TN 52203",Clothing,2.890523697,243.406119,164
865688,C,6,66.58119223,PayPal,"594 Zimmerman Freeway Suite 096
Lake Shawntown, MA 94046",Home Decor,18.76647633,324.5174913,63
981947,C,8,52.47306596,Cash,"620 Vanessa Circle Suite 322
South Annport, AZ 59493",Books,9.757873116,378.8224861,129
226983,B,1,19.63666987,Cash,"68542 Ingram Meadows Suite 933
Lake Chadmouth, SD 61719",Home Decor,5.676164826,18.52206012,363
724160,D,8,12.91174087,Cash,"Unit 3436 Box 2527
DPO AP 61328",Books,8.921395676,94.07866701,323
575940,A,4,12.21991183,Cash,"71783 Reed Radial Suite 546
North Brianfort, MP 69163",Clothing,12.57100046,42.73498662,146
851077,D,1,47.89826349,Cash,"10112 Bailey Mission Suite 766
Griffintown, VI 72473",Books,8.341075167,43.90303333,153
689311,B,8,80.93250355,Credit Card,"0590 Robert Knolls Suite 452
West Megan, WV 70014",Home Decor,13.31719899,561.236488,241
26097,D,4,61.62665949,Debit Card,"3168 Chavez Plain Suite 268
Elliotttown, LA 02077",Home Decor,12.80856933,214.9326643,113
418385,A,6,82.87105317,Credit Card,"461 Chloe Islands
Clarkstad, MO 80312",Electronics,7.844128126,458.2232495,262
614162,A,8,38.7449729,Credit Card,"4272 Moore Expressway
Randallmouth, HI 92472",Electronics,2.545105736,302.070979,81
968138,B,4,22.63069567,Credit Card,"7108 Strong Via Suite 455
North David, MS 17754",Books,5.948704326,85.13785,327
180410,D,3,82.27014462,Credit Card,"5706 Flores Plaza Apt. 848
East Roberttown, DE 52914",Home Decor,12.27724091,216.5089223,161
176795,B,9,75.5057553,PayPal,"216 Gay Streets Apt. 798
Fischerberg, IA 50769",Home Decor,8.40227604,622.4539799,151
581410,A,3,63.0196522,Credit Card,"321 Chelsey Place Suite 205
Williamtown, MS 68818",Home Decor,7.699881614,174.5016408,306
862686,A,9,89.89839678,Cash,"496 Walter Rue Suite 559
North Michael, WA 95735",Electronics,15.65243009,682.4440177,194
597692,B,2,66.76120952,Cash,"544 Lopez Estate Suite 806
Lake Jeffery, CO 69012",Electronics,6.19438602,125.251525,59
432133,D,2,57.32339543,PayPal,"2718 Trujillo Union
South Christineberg, OH 13662",Electronics,17.4836099,94.60239318,12
925670,C,2,55.20790461,PayPal,"404 Adam Radial
South Kathleen, IA 18797",Books,14.28094376,94.6473896,92
786158,B,6,65.56375354,Debit Card,"750 Mary Circle Suite 842
South Sheryl, NV 35477",Books,4.190136668,376.899256,339
414615,A,3,56.49627976,Debit Card,"65300 Kathy Trafficway Suite 907
Nortonborough, AZ 27817",Home Decor,7.865162152,156.1582673,284
951230,A,9,34.5431212,Cash,"3594 Ware Lakes Suite 578
Tamarashire, MD 48919",Electronics,0.498128624,309.3394683,199
645918,B,4,95.84852595,Cash,"786 William Ports
Georgeview, NY 01973",Books,10.42265987,343.4342404,78
419179,A,1,96.22554316,PayPal,"17180 Shields Vista Apt. 531
New Laurentown, AL 29766",Books,17.39096736,79.49099036,143
783289,B,4,25.0161434,PayPal,"0229 Peters Ports
Melissamouth, TX 69966",Books,5.441543998,94.61951579,76
761231,B,1,57.75353375,Cash,"34487 Kevin Stravenue
Lake Christopher, TX 86728",Books,0.922215571,57.22092167,207
362503,D,5,81.06542904,Debit Card,"77331 Velasquez Crest
Vanessamouth, KS 56456",Electronics,11.46826616,358.8431494,289
852129,C,4,14.9298201,Credit Card,"11429 Williamson Manors
Richardland, ND 66770",Home Decor,2.357756999,58.3112449,347
96643,B,8,21.12064477,PayPal,"6991 Ray View
Lake Deborah, GA 86317",Electronics,10.06954969,151.9511276,355
432478,B,8,59.0403695,Credit Card,"PSC 6618, Box 0807
APO AA 20014",Electronics,6.977066065,439.3686713,234
81717,A,7,12.55054631,Debit Card,"USCGC Dodson
FPO AE 93773",Clothing,2.28790436,85.8438127,134
620519,C,3,84.96925878,PayPal,"24689 Lee Club
East Sharon, MP 78014",Home Decor,11.57986171,225.3898084,59
736501,D,1,88.5849277,Debit Card,"82577 Christian Village Apt. 798
Jasmineside, WY 71795",Home Decor,4.905710957,84.2392072,41
419875,D,1,76.26794927,Debit Card,"896 Steven Roads
Vegaborough, SC 76821",Books,15.97466011,64.0844036,350
625357,C,3,84.01245835,Cash,"953 Patel Extension
Kevinborough, MD 61049",Home Decor,0.48887904,250.8052171,357
607188,A,6,70.45414987,Credit Card,"245 Daniel Stream Apt. 624
Walshburgh, NC 43776",Home Decor,7.791760023,389.7871895,104
340947,B,7,22.76800116,Credit Card,"593 Paula Motorway Suite 036
New Jacobville, MN 71499",Clothing,6.843799709,148.4686333,9
111977,C,6,12.68690731,Cash,"712 Mary Shoals
Port Randall, KS 89214",Clothing,12.65040214,66.49177511,234
801431,D,6,86.32759923,Debit Card,"898 Wallace Mews Suite 628
Lake Michaelburgh, NM 53871",Clothing,1.300670378,511.2285703,210
730152,B,6,73.64447357,Debit Card,"Unit 5562 Box 7161
DPO AA 37929",Electronics,8.359967027,404.9269192,2
902909,A,3,45.86153367,PayPal,"53550 Robert Groves
North Jorgeport, FL 03215",Home Decor,9.873193257,124.0006075,131
697666,A,6,81.71533694,Credit Card,"PSC 9020, Box 8828
APO AA 80044",Books,14.52544089,419.0749438,265
998579,B,8,14.79519959,Debit Card,"753 Gabriel Centers
Jackberg, MO 46988",Home Decor,7.430131794,109.5671741,341
446524,C,2,38.71771886,Credit Card,"7760 Taylor Ridge
Jeremyton, UT 12269",Books,3.772922175,74.51385892,322
802806,C,5,40.76647825,PayPal,"88886 Rodriguez Crest
Johnsonbury, GU 60480",Electronics,12.36321592,178.6321526,304
580124,B,1,19.4387614,PayPal,"705 Kyle Park
Charlesfort, NH 90610",Home Decor,16.31538868,16.26725192,64
861131,C,1,76.75269149,Cash,"6140 Baker Well
Port Brittanyhaven, NM 31701",Electronics,5.308225348,72.67848566,242
315874,D,5,79.97742021,Debit Card,"483 Hamilton Rest Apt. 689
East Tracyview, TN 44273",Electronics,3.600990062,385.4872063,224
607150,D,3,62.4853433,Debit Card,"32874 James Hills Suite 518
Lake Rickyville, MD 56105",Home Decor,6.643801092,175.0018241,64
918182,C,4,47.60719696,Cash,"4638 Cameron Way
East Joeberg, WV 70439",Home Decor,12.34694805,166.9166443,38
325659,D,3,64.6347207,Cash,"20565 Amy Meadow
Johnsonfurt, OH 83898",Electronics,2.066828216,189.8964962,182
247026,B,1,90.85442201,Cash,"52640 Juarez Passage
West Elizabethtown, NH 18111",Books,16.64368875,75.7328948,260
405747,B,1,42.19768111,Debit Card,"0329 Anthony Parkways
West Jennifer, OR 64472",Home Decor,11.80625771,37.21571413,239
967976,A,5,40.08224626,Cash,"42575 Garcia Tunnel
Ryanchester, NE 11165",Home Decor,18.70554248,162.9232233,124
591053,C,6,66.04556861,PayPal,"836 Larry Villages Apt. 084
Karenberg, FM 55639",Books,12.79419488,345.5734191,43
403949,D,3,71.5274368,Cash,"7231 William Rapid Apt. 731
Phillipshire, VA 02244",Electronics,2.979097639,208.1896939,286
780655,C,9,51.19738926,Debit Card,"161 Erin Cliffs
South Alyssa, WA 75895",Books,6.265948833,431.9044834,287
542627,A,5,87.36079116,Credit Card,"77305 Dylan Ways
Andersonshire, MT 82999",Books,7.950738073,402.0748174,126
47782,C,8,41.70594997,Debit Card,"7360 Paul Prairie Apt. 074
Katherineshire, NH 04873",Home Decor,2.597474043,324.98119,42
208169,B,1,67.68255405,Cash,"81523 Eric Tunnel Suite 514
West David, KY 97288",Books,3.902409214,65.04130382,185
749246,A,5,70.10162803,Cash,"USNS Baldwin
FPO AP 26309",Books,7.649603176,323.6956583,317
7454,D,3,36.53376378,Cash,"9712 Brenda Common
West David, SC 47787",Home Decor,13.26205485,95.06590797,304
825043,C,1,11.69662643,Cash,"24857 Jonathan Plaza Suite 543
Benjaminview, OR 07537",Home Decor,8.555662721,10.69590252,29
275674,B,4,84.39510308,PayPal,"338 Stacey Highway
Rickyfurt, VA 94262",Clothing,8.139836193,310.1019198,69
736251,B,5,53.41763349,Debit Card,"0626 Gibbs Isle Apt. 028
Sandyland, NV 42538",Clothing,2.178605095,261.269371,68
396655,D,7,18.59095783,Debit Card,"45689 Sanchez Row
South Andrewburgh, NJ 08765",Clothing,9.763646213,117.4306174,243
53274,D,1,96.18037255,Cash,"4240 Nicholas Land
Martintown, AR 14524",Books,8.553557654,87.95352893,98
565657,A,3,36.67843089,Credit Card,"0413 Kennedy Valley Apt. 261
East Tiffany, KY 19641",Books,3.688704667,105.9764157,267
308665,C,2,52.70205365,Debit Card,"6986 James Ridge
Port Brittany, NJ 75820",Clothing,19.93981136,84.38672714,167
214841,C,9,53.56602427,Credit Card,"129 Moore Fort
New Maria, DE 76869",Electronics,7.086363955,447.9312675,16
573255,D,6,43.37199746,Credit Card,"3782 Jamie Pine Apt. 184
Lake April, WY 56984",Books,17.08818288,215.7630673,186
46053,A,3,23.64244065,PayPal,"9178 Kristin Square Suite 855
East Johnborough, IA 66321",Clothing,18.06540778,58.11401201,19
533191,B,8,73.38623648,Cash,"77371 Davis Fall
Port Anthonyland, FM 54104",Books,16.62283867,489.4988863,324
362991,D,8,27.59375726,Debit Card,"75657 Makayla Loaf
West Yolanda, DC 13302",Electronics,5.734294618,208.0915993,119
8745,C,2,71.40930943,Debit Card,"1622 Bradley Roads
Tarastad, MH 45724",Electronics,5.987991613,134.266652,88
72046,B,6,82.18971796,Debit Card,"PSC 1189, Box 8298
APO AA 57654",Home Decor,16.92529221,409.6732082,213
985319,D,7,12.08188895,Cash,"5844 Mathews Spurs
Martinezville, VI 33006",Books,13.24572727,73.37088422,206
857329,D,2,75.86061776,Cash,"502 White Crescent Apt. 070
Shanefurt, ME 42571",Electronics,9.741656457,136.941074,218
249196,B,2,67.42298511,Cash,"7520 Taylor Burgs Suite 572
Smithbury, WY 16743",Clothing,10.22370311,121.0597186,233
782042,D,1,27.61959148,PayPal,"6069 Jacqueline Shore
Rodriguezshire, AZ 09637",Home Decor,10.22385177,24.79580538,258
173636,B,8,65.81738229,Credit Card,"6186 Stewart Plains Suite 425
South Shelly, RI 31895",Books,1.394822333,519.1947739,93
177735,C,1,47.86944763,Debit Card,"38467 Andrew Station Suite 703
Alexanderton, OK 76003",Electronics,14.43713233,40.95847213,363
535033,B,9,17.61327679,Cash,"15277 Jennifer Ports Suite 779
Port Jason, IA 83022",Books,13.06162356,137.8142719,153
987875,D,6,57.13193947,PayPal,"Unit 2920 Box 6926
DPO AA 01968",Home Decor,6.002344008,322.2161036,320
273092,A,7,97.59568989,PayPal,"0513 John Islands Suite 477
Lake Abigailborough, MS 69968",Electronics,2.70379818,664.6982958,1
127821,C,7,68.39291902,Cash,"2905 Arnold Trace Suite 386
Lisabury, WA 63578",Books,14.68025411,408.468653,138
858490,C,3,39.74902304,PayPal,"86712 Gerald Throughway
Edwardsshire, WA 59067",Clothing,2.482519109,116.2867378,313
306808,B,2,60.71514794,Debit Card,"PSC 5356, Box 6091
APO AP 26820",Home Decor,14.87279888,103.3702122,280
916450,C,9,76.40211399,Debit Card,"865 Kyle Oval
Mcintyretown, AK 92585",Electronics,14.12558824,590.4887936,285
957744,A,8,24.0617784,Debit Card,"6723 Michelle Grove Apt. 665
Davischester, ID 97158",Clothing,2.982324879,186.7534239,24
347817,B,7,57.59457961,PayPal,"3746 Sara Crossroad
South Gregoryshire, WV 83085",Books,12.17447302,354.0792014,56
355438,D,9,55.61784107,Credit Card,"65975 Jenna Radial Apt. 579
Ellenshire, MO 00568",Books,12.35742427,438.7041763,289
441626,A,4,43.89024316,Cash,"535 James Corners Apt. 559
Port Jason, CT 03834",Home Decor,10.61645138,156.9226273,21
444284,B,4,77.23590364,Cash,"461 Juan Circles Apt. 008
Nicholsonland, WY 07787",Home Decor,6.994769144,287.3337219,346
338588,C,1,60.85096744,Cash,"23905 Timothy Neck
East James, MA 94791",Books,14.36787521,52.10797637,347
443604,D,8,72.90064153,Credit Card,"7360 Elizabeth Estates Suite 497
Josephfort, AL 98540",Home Decor,18.99235933,472.4407179,26
101654,A,3,63.63651333,Credit Card,"7718 West Field Suite 740
Port Blaketown, IN 12422",Electronics,0.295840335,190.3447526,182
701767,D,7,80.28457772,Credit Card,"5703 Katherine Fields Suite 242
North Janeburgh, WY 24870",Clothing,11.34169274,498.2526332,338
422955,A,2,67.05380013,PayPal,"27345 Novak Underpass
North Nicolasfurt, ND 37841",Clothing,10.49394333,120.0344247,202
371389,C,2,70.99672807,Debit Card,"942 Gary Trace
Jonesside, KS 46270",Home Decor,7.944436912,130.7128756,52
301008,B,7,30.29483383,PayPal,"7336 David Spurs
Joshuabury, SC 76611",Books,14.15510808,182.0459715,159
757743,B,6,86.12817774,Credit Card,"6558 Saunders Court Suite 202
Cameronborough, OR 36796",Books,16.74172354,430.253018,68
872355,D,3,23.98362027,Credit Card,"2710 Sheppard Parkway Apt. 891
Lake Andrea, NE 37227",Books,4.097102328,69.00296042,79
669575,C,9,40.58346826,Credit Card,"63511 Swanson Village
North Jennifer, MH 66288",Books,9.276411749,331.3690078,305
641655,C,6,90.04652923,Cash,"319 Ashley Island Suite 438
Port Daniel, CT 27327",Home Decor,1.862681708,530.215494,62
980553,C,6,19.77268987,PayPal,"41221 Pham Loop Apt. 447
Mullinsville, MT 28483",Home Decor,15.45199653,100.3044871,20
185493,B,1,88.0010994,Cash,"6085 Alvarez Square
Curtisport, SC 98654",Home Decor,19.29523943,71.02107657,31
517250,B,4,52.7828757,Credit Card,"935 Michael Cliffs Suite 387
Stoneborough, GU 30477",Home Decor,19.27881292,170.4278553,79
261536,A,6,26.52280074,Debit Card,"309 Vasquez Track Apt. 387
New Heatherfort, PA 44498",Books,1.293961431,157.0776356,351
890389,D,6,76.34741802,Credit Card,"61671 Wheeler Pines Suite 404
North Robert, NE 61046",Home Decor,19.6789723,367.9381847,79
179348,A,5,35.54936471,Debit Card,"PSC 5006, Box 1604
APO AE 75521",Electronics,9.49005323,160.8785554,81
518701,C,1,71.01182763,PayPal,"39733 John Bridge
Thomasshire, NV 65673",Electronics,12.33072776,62.25555249,243
6581,A,8,81.18060168,Cash,"660 Hill Squares Apt. 849
Williamhaven, AZ 04414",Home Decor,9.329923315,588.8521104,242
912701,B,5,61.23959324,PayPal,"361 Orozco Light
Port Tommouth, MP 76657",Clothing,15.46268456,258.8515405,119
388384,A,5,80.7398779,Cash,"02717 Mitchell Glen Apt. 034
Garzafort, NV 04549",Clothing,8.807598438,368.1431684,304
729098,C,7,94.15416372,Debit Card,"17774 Barnett Plains Apt. 207
Amyhaven, MS 56855",Home Decor,3.952192053,633.0310724,200
104515,D,4,59.5361578,Debit Card,"1376 Bailey Common Apt. 099
Diazbury, MT 74853",Clothing,19.97278783,190.5805093,164
291028,B,6,23.71316974,PayPal,"45595 Jeremy Mill
North Amberfort, WA 10639",Books,17.93716581,116.758195,199
861693,C,4,73.86415115,PayPal,"5427 Anna Land Suite 667
Brownhaven, RI 44571",Electronics,0.474248444,294.0554063,92
863251,C,3,46.90662256,Cash,"7750 Sarah Pine Suite 978
North Christopher, ID 51511",Books,10.290627,126.238911,193
280919,B,7,57.81725164,Credit Card,"USCGC Park
FPO AA 21236",Clothing,16.87796865,336.4121182,236
777763,B,8,66.41338252,Credit Card,"35163 Conley Prairie
Cookstad, PW 55527",Books,3.343565852,513.5424588,140
396017,C,4,74.5743394,Credit Card,"4537 Roger Viaduct
Port Matthew, HI 69875",Clothing,18.68198558,242.5694883,355
513489,B,2,67.58133686,PayPal,"USS Ramirez
FPO AE 06933",Clothing,9.239428763,122.6744148,308
417217,A,3,30.95832318,Credit Card,"Unit 5782 Box 1590
DPO AE 99551",Books,6.79734177,86.56194043,247
733277,A,1,77.33493224,Cash,"28554 Christina Run Apt. 681
Angelafurt, CT 56202",Books,17.8762832,63.51032074,103
292251,C,8,82.66078839,Cash,"2957 Leslie Pines Apt. 241
Garciaberg, VT 38350",Electronics,10.36354996,592.7535703,191
797396,C,3,13.39060697,Cash,"95549 Kimberly Drive
Cameronport, LA 94325",Clothing,3.277027571,38.85537927,25
300917,A,7,37.7328991,Credit Card,"33341 Amy Island Suite 539
Riversbury, SD 20114",Books,4.166108024,253.1263404,222
192560,D,5,98.00185161,Credit Card,"0312 Michael Rapid
Douglasland, VA 93822",Books,15.78237052,412.6741814,285
922005,A,5,25.99544971,Credit Card,"615 Carpenter Ranch Apt. 631
Juliaton, AS 22180",Home Decor,2.435012005,126.8122869,50
308377,D,7,26.45382107,PayPal,"4320 Dean Streets Apt. 313
Santiagoview, MI 44699",Books,18.28540035,151.3164379,275
956331,B,9,63.21920468,Cash,"385 Tina Ways Apt. 222
Bakerfurt, MN 29565",Books,17.7597145,467.9248897,306
920365,B,5,40.43456325,Credit Card,"545 Andrea Ports Suite 101
Port Joshua, LA 70217",Books,3.60170816,194.8911414,96
899572,B,1,69.14090097,Debit Card,"988 Krystal Dale Suite 760
Jonesside, ME 87786",Clothing,16.21940645,57.92665721,330
345644,D,1,33.63806006,PayPal,"28903 Jessica Cape
Codychester, DE 89077",Clothing,3.671651161,32.40298784,36
575533,D,2,48.34006814,Debit Card,"49061 Brian Fields Suite 376
West Gregory, MA 51662",Home Decor,3.809891834,92.99672767,185
83734,B,6,99.85892545,PayPal,"8068 Tracy Cliffs Apt. 638
North Traciville, NH 65031",Electronics,0.458699413,596.4052389,357
516337,B,9,43.60966726,PayPal,"USNS Wilcox
FPO AP 04900",Clothing,0.419468048,390.8406478,184
544547,D,8,17.75492474,Cash,"6581 Cody Glen
Smithmouth, LA 05373",Electronics,16.38602567,118.7647857,273
867803,A,5,76.81925433,PayPal,"USCGC Martinez
FPO AP 84056",Books,11.20423015,341.0612414,318
367823,D,1,62.97186572,PayPal,"594 Tina Courts Suite 499
Port Johnathan, IA 49170",Clothing,10.56383174,56.31962378,297
636002,B,7,50.01212997,Debit Card,"51260 Brian Lakes Suite 809
Katherinemouth, ND 40328",Home Decor,13.28852074,303.5638039,333
888297,C,5,91.78488433,Debit Card,"PSC 1027, Box 5599
APO AA 73712",Home Decor,18.83586612,372.482032,27
589022,B,6,23.19645922,Credit Card,"76819 Torres Burg
Campbellborough, CT 38637",Electronics,12.68891638,121.5184794,337
802811,C,7,54.07595666,PayPal,"372 Daniel Lights
New Jermainefort, KS 49854",Clothing,9.193841796,343.7300913,25
705690,A,3,27.26071509,PayPal,"16319 Lori Expressway
Brenthaven, MD 62217",Clothing,10.4472124,73.23819086,244
980389,C,3,17.51451463,Debit Card,"01530 Henry Row
Frostbury, MD 68209",Books,13.00954121,45.70786989,155
317698,B,5,49.81183495,Credit Card,"03798 Smith Tunnel Apt. 186
Cruztown, NM 64549",Home Decor,7.227353661,231.0587874,301
216454,D,6,95.26122858,Credit Card,"20893 Michael Parkways Suite 418
Lake Rachelside, MP 16786",Books,8.687971368,521.9097619,244
407043,D,9,74.98602744,Debit Card,"30872 Richardson Prairie
South Tyler, CA 54133",Electronics,2.048333702,661.0505703,34
106136,C,5,31.10595494,Debit Card,"8677 Kelly Ports
Heatherview, AL 35784",Books,8.872622477,141.7302049,152
606023,A,1,51.63606692,PayPal,"8605 Andrew Gateway Apt. 683
Waynechester, KS 20322",Electronics,19.70916301,41.45903032,25
496490,A,4,81.77065774,Debit Card,"9983 Monica Gateway
South Dawn, UT 62425",Books,5.071832932,310.4935464,34
601467,B,5,27.58722188,Debit Card,"30777 Gomez Mall
West Amy, WV 48655",Home Decor,8.86963081,125.7016858,310
466103,C,5,28.33269011,Debit Card,"PSC 8435, Box 1884
APO AE 57197",Electronics,14.7703147,120.7393131,220
86170,B,7,26.292736,Cash,"97808 Claire Corners Apt. 756
Hunterstad, TN 05815",Home Decor,4.693633775,175.4105589,113
76217,D,4,64.66987698,Cash,"Unit 2057 Box 7103
DPO AA 70374",Books,19.28813761,208.7850485,91
654823,B,1,12.60558433,Cash,"3019 Cook Greens
West Robertbury, SD 91756",Home Decor,14.92429827,10.72428932,26
550821,B,5,62.88591891,Debit Card,"Unit 1847 Box 4517
DPO AA 04018",Clothing,16.21930004,263.4313152,67
873996,C,7,84.28327769,Debit Card,"70001 Williams Trail
Codystad, WY 17373",Home Decor,10.1041783,530.3700152,256
161801,B,6,80.43869421,Debit Card,"01913 Fernandez Shoals
Archerville, GU 69778",Clothing,5.461509578,456.2731633,228
373207,B,5,70.01481653,PayPal,"871 Craig Rapids
Andrewsberg, TX 88292",Books,17.10321654,290.2001543,71
25210,A,4,29.75431181,Credit Card,"739 Miller Causeway
Port Tonyhaven, TN 82997",Electronics,13.07162357,103.4597607,137
464629,C,2,83.47754967,PayPal,"38402 Wallace Inlet
Nicholasstad, GA 81819",Clothing,18.72662119,135.6900503,89
445549,B,4,96.17188304,Cash,"4567 Smith Wells Suite 230
Whiteville, CT 52218",Books,2.84479293,373.7439685,303
833220,A,3,26.54040963,Credit Card,"7462 Barbara Club Apt. 476
New Charles, PA 76876",Clothing,10.42403462,71.32148442,340
661993,B,1,91.92954304,PayPal,"028 Katie Causeway Suite 230
East Danielbury, NM 68689",Clothing,9.621314556,83.08471253,314
57725,C,8,86.76899984,Debit Card,"7098 Williamson Hills
East Kaylahaven, VT 30317",Home Decor,6.010994054,652.4265633,201
138488,B,5,98.1352109,Cash,"310 Larson Camp
Port Michael, NY 10911",Home Decor,8.770242829,447.642573,29
5979,A,4,38.73481582,Cash,"6963 Jasmin Glen
Toddburgh, MH 91062",Electronics,1.882716531,152.0221962,267
885798,A,8,94.06643902,Debit Card,"216 Sanders Plains
Lake Breannatown, NH 57099",Books,15.79702433,633.6539261,310
856928,A,7,26.15661708,Credit Card,"69831 Kurt Cove Suite 711
Millertown, NH 57202",Books,9.537173859,165.6341052,287
189379,D,2,25.76592204,Debit Card,"24685 Compton Ramp Suite 914
Jacobbury, MT 88299",Electronics,0.437649903,51.30631502,196
803559,C,1,19.6289735,Cash,"1855 Guzman Trafficway Apt. 325
Lake Meaganview, RI 69295",Clothing,7.463824451,18.16390138,221
560633,D,4,48.49948859,Credit Card,"53222 Crystal Tunnel
Lake Tracytown, VI 99324",Clothing,13.36947394,168.0614484,213
485080,B,8,11.0964139,Cash,"922 Figueroa Curve Apt. 975
Lake Michaelchester, AK 55176",Home Decor,11.46480275,78.59385549,10
930934,B,2,44.32095619,Debit Card,"530 Murphy Fort
South Colleenborough, HI 47207",Clothing,12.65672597,77.42274845,173
198154,A,3,66.33335302,PayPal,"821 Allison Trace Suite 156
Port Susan, WV 01175",Home Decor,4.607539359,189.831053,131
369787,C,1,17.04352946,Debit Card,"429 Armstrong Trail Suite 571
North Jamesborough, WI 60556",Clothing,14.83473527,14.51516698,327
513041,A,1,83.66274316,Credit Card,"USS Morris
FPO AA 21300",Electronics,13.65082671,72.24208707,114
701393,B,3,36.34481361,Debit Card,"04050 Bowman Isle Apt. 218
South Shelly, VI 54639",Home Decor,10.77626912,97.28459604,196
111585,A,5,14.18099871,Debit Card,"68684 Paul Drives Apt. 771
Gutierrezland, MH 86784",Electronics,19.01853118,57.41990525,162
141677,C,3,43.7150656,Debit Card,"97247 Raymond Isle Suite 454
North Jodiport, MI 41160",Books,19.16871997,106.0063413,31
126420,A,1,22.45930403,PayPal,"15832 Jessica Parkways
New Evanland, MO 95591",Home Decor,4.80755665,21.37956027,271
790627,B,1,81.57523051,Debit Card,"70352 Jennifer Ford
Brittanyburgh, KS 08372",Home Decor,13.01520443,70.9580475,350
216098,C,8,40.06065704,PayPal,"1333 Joanna Circles Suite 008
Moniqueshire, PR 15562",Home Decor,7.967683962,294.9500039,116
491410,D,2,20.53137459,PayPal,"5563 Hall Crossing Apt. 109
Cameronstad, CA 03475",Books,8.004816511,37.77575146,75
442613,A,3,50.82938768,PayPal,"9849 Wilson Orchard Suite 871
North Samuelfurt, ND 58486",Electronics,10.96210926,135.772244,78
209534,A,2,50.6778989,Credit Card,"40061 Hodges Ferry
East Kellyburgh, SC 74011",Clothing,0.0443271,101.3108697,254
435541,B,3,34.80485524,PayPal,"570 Cynthia Park Suite 237
Russellview, ID 79709",Home Decor,7.033919307,97.07012944,150
949485,B,7,39.42967875,PayPal,"2831 Amy Tunnel Apt. 836
Tylerbury, WI 17362",Electronics,13.74970756,238.0574926,12
800058,D,1,79.19549824,PayPal,"USNV Ortega
FPO AP 73093",Electronics,17.54372324,65.30165921,352
689344,D,8,67.48520729,Cash,"3052 Robbins Mill Apt. 565
North Jenniferton, CT 24851",Home Decor,11.09123209,480.0021306,21
845595,B,2,29.31917531,Cash,"USS Smith
FPO AA 44654",Electronics,5.712763055,55.28848058,290
117582,A,3,95.33659144,PayPal,"USNS Taylor
FPO AE 75782",Clothing,10.84129162,255.0026206,139
107127,B,9,37.42517727,Debit Card,"7947 Snyder Courts Apt. 232
Garciamouth, TX 27189",Books,3.143037922,326.2400078,54
196781,A,7,58.00954365,PayPal,"3774 Gregory Well Apt. 400
North Nicholashaven, DE 17932",Home Decor,2.52481999,395.8143497,257
926755,C,4,61.40085365,Debit Card,"97016 Smith Divide Apt. 442
Hallborough, GU 41126",Clothing,13.63663883,212.111364,100
259891,C,5,29.2299604,PayPal,"40891 Young Route
Hamptonside, VT 83293",Clothing,1.991268125,143.2395676,237
390713,D,2,36.21028429,Credit Card,"7582 Tracy Vista Apt. 439
New Michealtown, OK 66803",Clothing,15.63197213,61.09980548,74
153236,B,8,53.26243737,PayPal,"Unit 4183 Box 9437
DPO AE 09174",Home Decor,8.842581784,388.4213023,296
560895,C,4,33.06894108,Cash,"16659 Weaver Cove Suite 779
Hendersonside, MH 84948",Books,17.68244051,108.886181,321
168850,C,9,37.50655844,PayPal,"17081 Hill Gateway Apt. 366
New Sean, CT 94539",Books,5.244414786,319.8560305,220
995248,D,5,65.18348547,Debit Card,"56807 Ingram Passage Apt. 607
Roberthaven, LA 83678",Books,6.551581607,304.5646811,209
934921,D,9,76.0379029,PayPal,"3452 Shelly Rest
New Davidshire, AR 91535",Home Decor,18.53496821,557.4987159,306
24419,C,4,82.08825103,Cash,"591 Troy Cove
North Williefort, NH 02772",Books,0.247816367,327.5392916,130
105638,C,5,20.95478244,Debit Card,"12243 Davis Prairie Suite 457
Katherineport, HI 35131",Electronics,8.829619949,95.52277394,187
727115,B,9,76.32977392,Debit Card,"77389 Robinson Ramp
Lake Jessicastad, VA 47933",Home Decor,11.48540459,608.0669151,260
135071,A,8,94.27291201,PayPal,"3460 Karen Path
Garnerfurt, VI 50426",Clothing,12.60533849,659.1159388,46
734459,C,3,62.2660307,Credit Card,"97539 Jonathan Unions Apt. 323
Thomasland, MN 47192",Home Decor,9.850931613,168.3967398,149
246017,C,1,64.4212206,Credit Card,"67056 Stewart Parkways Apt. 751
Robertside, WV 59836",Home Decor,12.71370202,56.23089857,208
812934,B,3,95.97911839,Debit Card,"397 Black Hills Suite 764
East Manuel, VA 65704",Clothing,9.004144794,262.0110588,43
199263,C,4,88.24890379,Debit Card,"1394 Aaron Villages Suite 687
Lake Mark, IL 84976",Home Decor,9.182079701,320.5832764,227
532893,B,2,60.19022734,PayPal,"67697 Peterson Island
Davismouth, AR 15408",Electronics,12.27993617,105.5978117,355
551421,D,1,78.92645848,Cash,"Unit 3006 Box 5680
DPO AA 05719",Electronics,4.496400362,75.37760892,327
